id,name,email,phone,age,department,hire_date,salary
6945,Bob Wilson,jane@email.com,5551234567,30,Sales,2021-04-19,5505.037287087534
6946,Mike Brown,jane@email.com,+1-555-123-4567,120,Sales,2024-12-09,
6947,Alice Johnson,john@email.com,555.123.4567,28,Marketing,2023-07-13,
6948,Mike Brown,alice@email.com,+1-555-123-4567,24,IT,2021-01-08,165719.4465851936
6949,Mike Brown,john@email.com,5551234567,37,Sales,2023-01-01,25288.652645477727
6950,Alice Johnson,john@email.com,(555) 123-4567,31,IT,2024-01-24,166177.08288322497
6951,Mike Brown,john@email.com,5551234567,30,HR,2022-06-21,52269.42301670775
6952,Bob Wilson,alice@email.com,+1-555-123-4567,20,IT,2022-06-28,172596.65988228942
6953,Jane Smith,bob@email.com,5551234567,32,Finance,2023-02-21,60093.28261325718
6954,Mike Brown,mike@email.com,+1-555-123-4567,46,HR,2052-04-07,50502.76340014918
6955,Bob Wilson,bob@email.c,+1 555 123 4567,46,Finance,2021-01-08,83697.55846316756
6956,Jane Smith,bob@email.com,555.123.4567,38,IT,2022-09-26,
6957,Jane Smith,john@email.com,555.123.4567,32,Finance,2020-09-17,
6958,Mike Brown,bob@email.com,+1-555-123-4567,40,HR,2020-01-13,41806.40206390605
6959,Bob Wilson,john@email.com,555.123.4567,28,Finance,2022-11-09,72375.9892867551
6960,Mike Brown,john@email.com,(555) 123-4567,32,IT,2022-11-17,166495.97228229733
6961,Alice Johnson,mike@email.com,(555) 123-4567,27,Finance,2024-07-08,80501.8601743711
6962,Jane Smith,jane@email.com,555.123.4567,44,Finance,2023-12-30,108849.79064859971
6963,Mike Brown,john@email.com,+1-555-123-4567,200,Marketing,2023-05-15,73493.04232170776
6964,Jane Smith,bob@email.com,(555) 123-4567,34,HR,2023-12-17,49815.841637913974
6965,Bob Wilson,mike@email.com,555.123.4567,52,Marketing,2021-01-13,
6966,John Doe,bob@email.com,5551234567,39,IT,2024-12-17,177706.77140612892
6967,Mike Brown,jane@email.com,(555) 123-4567,38,Sales,2020-07-10,35708.985252077604
6968,Mike Brown,alice@email.com,+1 555 123 4567,37,IT,2021-06-12,168340.94400656642
6969,Jane Smith,jane@email.com,(555) 123-4567,22,IT,2024-09-29,182333.128343651
6970,Bob Wilson,mike@email.com,555.123.4567,26,IT,2024-07-03,156020.0400323177
6971,Alice Johnson,jane@email.com,555.123.4567,34,IT,2021-06-20,164711.48733037282
6972,Bob Wilson,jane@email.com,5551234,34,Marketing,2020-03-14,93496.162970225
6973,Mike Brown,mike@email.com,+1-555-123-4567,40,IT,2024-01-25,172102.82535663527
6974,Alice Johnson,mike@email.com,+1-555-123-4567,28,Finance,2020-01-19,77885.51541239647
6975,Bob Wilson,bob@email.com,5551234567,35,IT,2052-03-10,166039.36723691665
6976,John Doe,john@email.com,5551234567,35,Sales,2022-11-21,22155.72500547118
6977,Jane Smith,alice@email.com,(555) 123-4567,36,HR,2020-09-22,63359.511368945896
6978,Bob Wilson,alice@email.com,555.123.4567,35,Marketing,2052-08-04,72237.78559453545
6979,Bob Wilson,alice@email.com,5551234567,20,Marketing,2024-10-27,64291.52293787787
6980,John Doe,jane@email.com,555.123.4567,12,Marketing,2021-09-18,49915.72625646049
6981,Mike Brown,mike@email.com,(555) 123-4567,25,Marketing,2024-04-28,58459.7610573617
6982,Jane Smith,mike@email.com,1555123,29,IT,2021-05-15,165600.65420312047
6983,Bob Wilson,mike@email.com,5551234567,23,Sales,2020-04-02,18444.73892597434
6984,Alice Johnson,john@email.com,+1 555 123 4567,34,IT,2021-08-27,175958.62308609736
6985,Bob Wilson,mike@email.com,+1 555 123 4567,45,HR,2020-08-01,48149.17571081522
6986,Jane Smith,mike@email.com,+1 555 123 4567,42,HR,2052-06-05,56709.35388967579
6987,Bob Wilson,jane@email.com,1555123,39,IT,2020-09-14,150279.25414971838
6988,John Doe,bob@email.com,+1 555 123 4567,44,IT,2020-09-24,159755.16554044155
6989,Bob Wilson,alice@email.com,+1 555 123 4567,25,IT,2020-03-26,171946.7959369465
6990,Bob Wilson,jane@email.com,155512345,30,Sales,2024-05-19,44807.43286327573
6991,Alice Johnson,jane@email.com,5551234567,41,Marketing,2024-11-12,63721.8639144554
6992,John Doe,jane@email.com,1555123,30,HR,2021-08-10,56630.3398185907
6993,John Doe,alice@email.comm,+1 555 123 4567,30,HR,2023-09-17,60689.16978583806
6994,Bob Wilson,jane@email.com,(555) 123-4567,53,Marketing,2021-08-02,73578.81497199822
6995,Alice Johnson,bob@email.com,555123,35,Marketing,2052-04-08,71734.46025644534
6996,Bob Wilson,mike@email.com,(555) 123-4567,52,HR,2023-04-19,47168.321005641825
6997,Bob Wilson,bob@email.com,555123,-10,HR,2020-08-27,
6998,Jane Smith,mike@email.com,+1 555 123 4567,28,Sales,2021-02-06,4183.597353631518
6999,Jane Smith,mike@email.com,+1-555-123-4567,39,HR,2021-09-25,39864.50207658627
7000,Alice Johnson,jane@email.com,+1 555 123 4567,35,IT,2023-11-09,183673.95970933748
7001,Mike Brown,jane@email.com,15551234,14,IT,2021-07-17,168616.198991106
7002,Jane Smith,alice@email.com,(555) 123-4567,32,Marketing,2024-04-01,53858.18023847773
7003,Mike Brown,john@email.com,555.123.4567,59,Marketing,2022-09-20,52097.52885924695
7004,John Doe,bob@email.com,555123,37,IT,2020-08-22,150242.13843750206
7005,Jane Smith,alice@email.cam,5551234567,41,Marketing,2022-08-11,83309.20808065582
7006,Jane Smith,alice@email.coom,555.123.4567,28,IT,2021-03-30,164187.55008130913
7007,Alice Johnson,bob@email.com,555.123.4567,37,Sales,2020-11-13,13792.335711129745
7008,Mike Brown,bob@email.com,555.123.4567,34,Marketing,2023-12-11,79659.04204827067
7009,Jane Smith,mike@email.com,(555) 123-4567,46,Finance,2022-04-17,83769.14504946924
7010,Jane Smith,john@email.com,+1 555 123 4567,45,HR,2023-08-24,47380.58831674207
7011,Alice Johnson,jane@email.com,+1 555 123 4567,5,IT,2023-07-09,175608.73207009284
7012,Alice Johnson,john@email.cam,+1 555 123 4567,35,HR,2021-08-30,54781.66630464284
7013,Mike Brown,john@email.c,+1 555 123 4567,18,HR,2022-01-01,54803.6611610608
7014,John Doe,jane@email.com,1555123,17,Marketing,2023-10-12,62568.04030163712
7015,John Doe,john@email.com,5551234567,35,HR,2022-04-11,42837.25699978899
7016,Bob Wilson,alice@email.com,+1-555-123-4567,43,Finance,2022-05-10,64842.964360421756
7017,Jane Smith,alice@email.com,555.123.4567,48,Marketing,2052-01-01,65926.1840057791
7018,Mike Brown,jane@email.com,+1-555-123-4567,26,IT,2023-02-04,165075.26888946156
7019,Jane Smith,jane@email.com,5551234567,19,HR,2024-02-10,
7020,Mike Brown,bob@email.com,+1 555 123 4567,44,HR,2052-05-29,
7021,Mike Brown,bob@email.com,5551234567,26,Sales,2022-09-15,35363.68075803833
7022,Mike Brown,john@email.com,5551234567,19,IT,2022-06-16,151744.567961253
7023,Jane Smith,john@email.com,+1-555-123-4567,30,Sales,2021-04-02,25016.585955919185
7024,Alice Johnson,jane@email.cm,555.123.4567,29,IT,2022-12-05,
7025,Jane Smith,john@email.com,(555) 123-4567,48,HR,2024-01-31,48054.63521391059
7026,Mike Brown,mike@email.com,(555) 123-4567,43,HR,2022-12-11,42634.10994596176
7027,Bob Wilson,alice@email.com,555.123.4567,27,Finance,2022-01-26,74485.43339269502
7028,John Doe,john@email.com,+1 555 123 4567,48,Marketing,2024-01-29,55367.38497755826
7029,Mike Brown,john@email.com,5551234567,36,Finance,2024-09-04,64987.50626774589
7030,Bob Wilson,bob@email.com,+1 555 123 4567,45,IT,2020-04-08,174637.6430726646
7031,Alice Johnson,mike@email.comm,5551234567,-10,IT,2052-05-25,151105.69407078088
7032,Mike Brown,john@email.com,(555) 123-4567,32,IT,2022-11-25,171499.5786027021
7033,Bob Wilson,alice@email.com,555.123.4567,40,IT,2023-12-29,173518.30557762293
7034,Mike Brown,john@email.com,+1-555-123-4567,30,Marketing,2024-04-02,71573.72801246669
7035,Jane Smith,jane@email.com,+1-555-123-4567,44,HR,2021-06-07,49786.963041629155
7036,Bob Wilson,mike@email.com,555.123.4567,35,Finance,2023-08-29,63618.736005685045
7037,Jane Smith,john@email.com,(555) 123-4567,44,HR,2024-07-07,37638.25354068917
7038,Jane Smith,mike@email.com,5551234,50,Sales,2021-03-05,5839.102324265999
7039,Bob Wilson,john@email.com,+1-555-123-4567,40,Finance,2023-05-25,62392.689676124915
7040,John Doe,alice@email.m,(555) 123-4567,34,IT,2022-09-22,167750.0088832456
7041,Bob Wilson,alice@email.coom,55512,34,IT,2023-11-08,150844.67519057298
7042,John Doe,mike@email.com,+1 555 123 4567,5,Sales,2052-05-17,17519.258398561746
7043,Mike Brown,bob@email.com,(555) 123-4567,27,Finance,2022-11-30,80602.5481007673
7044,Mike Brown,bob@email.com,(555) 123-4567,44,Marketing,2024-11-20,62272.42020240957
7045,Bob Wilson,jane@email.com,+1 555 123 4567,44,Marketing,2021-09-20,62565.16469191259
7046,Mike Brown,bob@email.com,(555) 123-4567,27,IT,2024-03-06,177763.69060132885
7047,Alice Johnson,mike@email.com,+1-555-123-4567,36,IT,2020-01-20,169997.11750345965
7048,Jane Smith,bob@email.com,+1-555-123-4567,33,IT,2023-02-21,172030.43013678025
7049,Jane Smith,jane@email.com,+1-555-123-4567,41,Sales,2021-09-15,15540.658471041887
7050,John Doe,john@email.com,(555) 123-4567,57,Sales,2021-12-15,29414.31885327186
7051,Mike Brown,bob@email.com,(555) 123-4567,42,HR,2023-02-19,52429.62071052593
7052,John Doe,mike@email.com,555123,28,Sales,2020-05-27,22522.12029824208
7053,Jane Smith,mike@email.com,555.123.4567,34,Finance,2021-08-31,74129.52879957316
7054,Jane Smith,jane@email.com,+1 555 123 4567,49,Sales,2024-07-31,22841.553661487458
7055,Mike Brown,jane@email.com,(555) 123-4567,120,Finance,2022-12-21,111624.62115764385
7056,Alice Johnson,alice@email.com,+1 555 123 4567,28,Marketing,2022-12-23,70432.09829661254
7057,Alice Johnson,alice@email.com,5551234567,42,HR,2023-05-25,63672.8938454126
7058,Mike Brown,alice@email.com,+1-555-123-4567,47,Sales,2021-12-14,-2643.350447504861
7059,Mike Brown,john@email.com,555123456,41,Marketing,2022-11-13,65650.70820069242
7060,John Doe,mike@email.com,+1 555 123 4567,28,Finance,2022-03-19,
7061,Mike Brown,alice@email.com,+1-555-123-4567,40,HR,2021-02-20,53093.43713706399
7062,Alice Johnson,mike@email.com,555123456,39,Marketing,2052-07-24,69635.1806242178
7063,Mike Brown,jane@email.com,+1-555-123-4567,38,Finance,2024-10-08,74168.80199908072
7064,John Doe,john@email.com,(555) 123-4567,34,HR,2052-12-10,59690.39496506906
7065,John Doe,jane@email.com,(555) 123-4567,120,IT,2024-11-11,148992.27802676868
7066,John Doe,mike@email.com,+1-555-123-4567,120,Sales,2024-07-31,18204.87753054088
7067,John Doe,alice@email.com,555.123.4567,59,IT,2022-02-11,166241.9879969266
7068,Bob Wilson,jane@email.com,+1-555-123-4567,36,IT,2022-09-08,159271.9046266453
7069,Mike Brown,bob@email.com,5551234567,40,IT,2024-08-27,165279.3718131342
7070,Jane Smith,john@email.com,555.123.4567,32,Marketing,2023-10-29,47317.25880772551
7071,Mike Brown,mike@email.com,555.123.4567,43,IT,2023-08-03,152036.0520496511
7072,Bob Wilson,alice@email.com,+1-555-123-4567,22,IT,2021-10-24,177702.3923836949
7073,John Doe,jane@email.com,+1 555 123 4567,17,Marketing,2024-11-25,67190.70255678578
7074,Bob Wilson,john@email.com,+1-555-123-4567,34,Sales,2021-06-06,
7075,Alice Johnson,alice@email.com,+1 555 123 4567,55,HR,2023-01-02,57838.05961566702
7076,Alice Johnson,jane@email.com,555.123.4567,47,HR,2022-09-21,61097.47752050914
7077,Mike Brown,mike@email.com,(555) 123-4567,26,Sales,2024-08-12,41716.74379210482
7078,Mike Brown,bob@email.cm,(555) 123-4567,40,Marketing,2023-06-10,48017.372841530865
7079,Jane Smith,bob@email.com,+1-555-123-4567,28,IT,2021-01-08,178828.6947923023
7080,Jane Smith,mike@email.com,+1 555 123 4567,39,HR,2020-10-19,40712.274425683405
7081,Alice Johnson,john@email.com,+1-555-123-4567,40,Sales,2021-06-22,23619.860052912427
7082,John Doe,mike@email.c,5551234567,44,Sales,2022-10-21,27335.940539110517
7083,Bob Wilson,jane@email.cam,+1-555-123-4567,19,IT,2021-03-22,181088.7814162585
7084,Jane Smith,john@email.com,+1-555-123-4567,22,Sales,2024-07-26,25631.45822224489
7085,Jane Smith,bob@email.com,+1-555-123-4567,34,Marketing,2022-10-31,67510.90181584377
7086,John Doe,jane@email.com,+1-555-123-4567,24,Marketing,2022-01-06,57459.844602251906
7087,John Doe,alice@email.com,1555123,23,HR,2052-04-06,36498.75462717075
7088,Mike Brown,alice@email.com,+1 555 123 4567,37,Finance,2021-02-27,67041.6730643643
7089,Bob Wilson,alice@email.com,15551234,25,Sales,2052-08-17,36879.207048491924
7090,John Doe,bob@email.com,5551234567,57,Marketing,2024-04-12,65295.305627377245
7091,Jane Smith,mike@email.com,5551234567,29,IT,2020-10-11,181612.49963971626
7092,Jane Smith,john@email.com,+1-555-123-4567,32,IT,2052-07-02,157825.72401504952
7093,Alice Johnson,bob@email.com,+1 555 123 4567,37,Finance,2023-09-04,91780.62861686703
7094,John Doe,jane@email.com,5551234567,19,Finance,2024-01-19,82516.45966897906
7095,Mike Brown,jane@email.com,55512,40,Finance,2022-10-24,99428.8670805958
7096,Bob Wilson,alice@email.com,+1-555-123-4567,38,IT,2052-06-07,162766.82459851494
7097,Mike Brown,john@email.comm,555.123.4567,31,Sales,2023-01-28,18469.979854527337
7098,Jane Smith,alice@email.com,155512,37,Marketing,2052-09-05,75954.06352871322
7099,Mike Brown,jane@email.com,+1-555-123-4567,39,IT,2021-12-01,144103.73106396914
7100,Jane Smith,jane@email.com,+1-555-123-4567,49,Marketing,2020-03-22,63711.78376418394
7101,Jane Smith,mike@email.com,555.123.4567,60,Finance,2024-10-12,55083.87074376756
7102,Jane Smith,mike@email.com,(555) 123-4567,24,HR,2020-12-21,
7103,Jane Smith,mike@email.com,5551234567,22,Sales,2020-10-08,14955.224871210048
7104,Jane Smith,alice@email.com,5551234567,36,Finance,2021-10-03,89033.74048900335
7105,Alice Johnson,john@email.com,555.123.4567,14,Finance,2024-01-14,86993.29732637125
7106,Mike Brown,mike@email.com,555.123.4567,41,Marketing,2023-05-28,62429.58314364891
7107,Alice Johnson,bob@email.com,5551234567,36,IT,2020-02-14,155382.68959721687
7108,Alice Johnson,mike@email.com,(555) 123-4567,38,HR,2020-11-11,50626.639335357366
7109,John Doe,alice@email.com,(555) 123-4567,31,Sales,2024-04-03,35660.53001581415
7110,John Doe,john@email.com,+1-555-123-4567,37,HR,2021-12-23,42157.77591277943
7111,John Doe,mike@email.com,555.123.4567,39,Finance,2020-04-14,57451.19437863196
7112,Bob Wilson,john@email.com,555.123.4567,37,HR,2024-08-05,35254.55476789066
7113,John Doe,bob@email.com,555.123.4567,21,Sales,2023-02-20,
7114,Mike Brown,jane@email.com,5551234567,36,Finance,2021-05-03,
7115,Alice Johnson,john@email.com,5551234567,53,Sales,2023-05-06,3135.1248262394947
7116,Mike Brown,mike@email.com,55512345,37,HR,2022-05-23,47000.3557827456
7117,John Doe,alice@email.com,5551234,36,Finance,2020-09-04,86924.53945261167
7118,Bob Wilson,alice@email.com,5551234567,-10,Finance,2022-04-12,48071.56419436082
7119,Bob Wilson,alice@email.com,+1-555-123-4567,27,Sales,2023-07-16,31841.8711740973
7120,Alice Johnson,alice@email.com,5551234567,43,IT,2021-07-21,179274.48384479163
7121,Mike Brown,john@email.comm,(555) 123-4567,29,Finance,2020-04-19,107968.79458329713
7122,Jane Smith,alice@email.com,555.123.4567,45,Sales,2020-07-03,37688.672657372605
7123,Mike Brown,jane@email.com,+1-555-123-4567,42,Sales,2022-10-23,48952.43022347814
7124,John Doe,bob@email.com,(555) 123-4567,30,Sales,2024-11-19,22760.645949192945
7125,Jane Smith,john@email.com,+1 555 123 4567,32,IT,2023-09-13,173060.0374149923
7126,Bob Wilson,john@email.com,555.123.4567,44,Marketing,2023-05-23,62739.40107434399
7127,Alice Johnson,alice@email.com,5551234567,16,Finance,2024-08-18,89941.8355479958
7128,Alice Johnson,alice@email.com,55512,30,HR,2023-08-05,51099.836767591514
7129,Bob Wilson,john@email.com,+1 555 123 4567,41,Sales,2021-01-09,44.05630361787553
7130,John Doe,alice@email.com,(555) 123-4567,31,HR,2020-04-07,37965.74412362609
7131,Bob Wilson,alice@email.com,5551234567,36,Sales,2023-07-28,41707.88943948795
7132,John Doe,alice@email.com,(555) 123-4567,14,Sales,2022-04-12,21861.72169583669
7133,Jane Smith,alice@email.com,155512,26,Finance,2022-01-16,
7134,Bob Wilson,alice@email.com,(555) 123-4567,41,IT,2021-08-05,159332.2279260465
7135,John Doe,mike@email.com,+1-555-123-4567,27,IT,2023-02-14,156075.38235732142
7136,Jane Smith,mike@email.com,+1-555-123-4567,21,HR,2022-07-22,49313.45791296245
7137,Bob Wilson,mike@email.coom,5551234567,45,Marketing,2020-06-04,72066.63837872367
7138,Alice Johnson,john@email.com,+1 555 123 4567,40,IT,2020-12-02,178920.84860903717
7139,Bob Wilson,bob@email.comm,+1 555 123 4567,24,IT,2020-12-23,166862.25148886116
7140,Mike Brown,john@email.com,+1 555 123 4567,36,Marketing,2020-04-21,70882.88838920178
7141,Bob Wilson,mike@email.com,+1 555 123 4567,24,IT,2052-03-05,163563.4983035885
7142,Mike Brown,john@email.com,+1 555 123 4567,33,Finance,2024-07-22,101837.34989891833
7143,Jane Smith,bob@email.comm,555.123.4567,36,Finance,2020-04-09,102065.43230202353
7144,Bob Wilson,alice@email.com,(555) 123-4567,26,HR,2021-02-05,43718.015942499645
7145,Jane Smith,jane@email.com,+1 555 123 4567,42,HR,2021-01-20,53064.6060161193
7146,Jane Smith,mike@email.com,+1-555-123-4567,43,HR,2052-03-29,42035.38853442089
7147,John Doe,mike@email.comm,(555) 123-4567,37,Finance,2020-11-22,92244.0438892346
7148,Jane Smith,bob@email.com,5551234567,39,HR,2020-04-21,
7149,Jane Smith,alice@email.com,5551234567,20,HR,2024-11-07,
7150,Bob Wilson,alice@email.com,+1 555 123 4567,48,Finance,2020-02-28,49399.85268430938
7151,Bob Wilson,jane@email.com,555.123.4567,34,Marketing,2022-08-03,74747.00439577925
7152,Alice Johnson,alice@email.com,555.123.4567,25,HR,2022-09-25,51542.47718077043
7153,John Doe,bob@email.comm,(555) 123-4567,36,IT,2020-09-30,167510.74562608133
7154,Jane Smith,alice@email.com,55512,5,Finance,2023-07-10,92477.1411001382
7155,John Doe,bob@email.cam,5551234567,40,Marketing,2020-07-07,58143.511094775284
7156,Mike Brown,mike@email.com,+1 555 123 4567,24,IT,2021-01-16,155817.94460492177
7157,Jane Smith,mike@email.com,+1-555-123-4567,42,IT,2052-05-08,170493.08846144957
7158,John Doe,mike@email.com,5551234567,34,Sales,2021-09-24,33897.39137264555
7159,Alice Johnson,john@email.com,5551234567,40,Marketing,2024-08-07,69789.0216179173
7160,Alice Johnson,mike@email.com,(555) 123-4567,-10,Sales,2024-06-06,
7161,Jane Smith,bob@email.com,55512345,45,Finance,2021-12-09,88465.89711466721
7162,Mike Brown,jane@email.com,+1-555-123-4567,36,Marketing,2023-10-14,69588.68259959869
7163,Alice Johnson,alice@email.m,+1-555-123-4567,46,Sales,2023-04-21,29866.69511403357
7164,Alice Johnson,mike@email.com,555.123.4567,19,Finance,2023-06-07,76521.00309254593
7165,Mike Brown,john@email.com,+1 555 123 4567,20,HR,2022-09-23,
7166,John Doe,john@email.com,555.123.4567,32,IT,2052-09-14,165190.10167479384
7167,Alice Johnson,bob@email.com,15551234,49,Finance,2023-01-29,90707.7328152962
7168,Bob Wilson,jane@email.com,+1-555-123-4567,54,Marketing,2024-01-15,57264.72163289187
7169,Alice Johnson,mike@email.m,(555) 123-4567,26,IT,2052-02-28,150939.35421087043
7170,John Doe,mike@email.com,5551234567,35,IT,2021-04-23,157740.08727795168
7171,John Doe,john@email.com,+1-555-123-4567,36,Finance,2020-05-22,100030.25438956714
7172,Jane Smith,bob@email.com,+1-555-123-4567,42,HR,2020-01-28,53965.20271958766
7173,Bob Wilson,john@email.com,+1-555-123-4567,43,Finance,2021-03-16,78110.26787706897
7174,John Doe,john@email.com,5551234567,23,Sales,2023-04-30,8387.656187177625
7175,Mike Brown,jane@email.com,+1 555 123 4567,35,Sales,2024-11-17,23303.607948079763
7176,Bob Wilson,bob@email.com,(555) 123-4567,5,Sales,2023-05-11,22221.922271520623
7177,Bob Wilson,jane@email.com,(555) 123-4567,43,Marketing,2020-08-08,69106.3012706032
7178,Mike Brown,bob@email.com,(555) 123-4567,31,Finance,2020-05-02,117562.40902004406
7179,Alice Johnson,mike@email.com,+1 555 123 4567,22,IT,2023-03-02,169938.70317169456
7180,Mike Brown,alice@email.com,555.123.4567,38,Marketing,2022-04-09,58753.33260365436
7181,Mike Brown,alice@email.com,555.123.4567,31,Sales,2052-02-09,3379.056732687932
7182,Alice Johnson,bob@email.com,(555) 123-4567,47,Marketing,2052-04-25,59964.2034319011
7183,Alice Johnson,alice@email.com,+1-555-123-4567,26,IT,2022-11-09,160430.91731910178
7184,Alice Johnson,john@email.com,+1-555-123-4567,57,Marketing,2024-06-09,72459.0074489416
7185,Alice Johnson,mike@email.com,5551234567,43,HR,2022-07-11,45054.76679717559
